,0,1,2,3
19:53.2,-284.7215951,-0.42755562,254.2661632,22.404422
20:02.8,-24.65669518,-0.951033779,-31.24329297,2.108597152
20:12.4,-14.60244628,257.4078833,-23.29230149,7.984145046
20:22.0,-16.69547083,4.16488195,5.20497704,27.04345199
20:31.6,-8.278844261,-0.689680408,-21.31805175,9.544550092
20:41.2,7.003351247,6.644642061,-30.0044193,1.332226606
20:50.8,7.963316042,7.042765602,256.4467195,21.83420651
21:00.4,11.30790131,-0.695540587,-3.105008538,12.51712706
21:10.0,26.27296523,3.379660029,-25.95350233,-7.215639749
21:19.6,29.12497888,7.295769907,6.972820824,8.656743365
21:29.2,25.56436209,-0.933443401,17.0230164,10.59811853
21:38.8,34.86595143,-1.339944456,-13.40074836,-14.31593804
21:48.4,38.14478018,4.964604142,5.60501819,-7.614591866
21:58.0,28.28723384,-1.130434318,31.75770426,5.381215742
22:07.6,28.84243727,-5.796504741,2.678518185,-16.71127793
22:17.2,31.43776063,1.09223735,1.512917639,-270.90143
22:26.8,18.44513326,-0.90882355,35.42234951,-0.542361402
22:36.5,10.37664793,-8.306926949,16.34082194,-12.78728841
22:46.1,12.0540131,-2.83963771,-4.831491405,-26.38013709
22:55.7,250.5252268,-0.042132481,26.34229346,-4.753008611
23:05.3,-12.95899855,-7.852134799,23.08307151,-3.344603748
23:14.9,-11.91498285,-5.474686289,-11.49030046,-22.18114888
23:24.5,-17.55986504,251.3003652,7.594063402,-6.012215615
23:34.1,-31.38753902,-4.480366419,21.4222824,8.444401899
23:43.7,-30.4809321,-5.92287152,-15.66672713,-10.09281676
23:53.3,-27.74601943,2.684878375,-14.14156195,-4.604775089
24:02.9,-37.10737238,0.558257096,12.90813982,18.14558435
24:12.5,-36.09937411,-4.328655819,-264.9187144,5.192288614
24:22.1,-25.54469739,3.387692768,-31.01805057,-2.038820636
24:31.7,-277.4703459,5.516294001,1.394744173,21.70458325
24:41.3,-26.75855038,-1.464127408,-8.34311137,18.02407789
24:50.9,-11.84942814,2.915018504,-36.8463346,0.000642551
25:00.5,-6.160928577,8.506605594,-8.802403857,17.23988865
25:10.1,-256.596927,1.534439665,252.6849157,23.79919768
25:19.7,7.315817992,1.165337399,-29.49600789,0.432556629
25:29.3,18.03521388,8.455885642,-14.4843351,5.895782987
25:38.9,15.71710621,3.55408367,14.53637425,20.76247858
25:48.5,23.48304885,-1.468208743,-11.70163976,-0.617584808
25:58.1,35.10926117,5.335497852,-14.62453136,-8.384397892
26:07.7,30.83105258,4.07661094,22.70004561,10.52864277
26:17.3,29.49647668,-4.019852421,10.04106898,-2.023962221
26:26.9,37.89527419,0.307480673,-10.33337499,-20.31592399
26:36.5,282.6823388,3.166483057,23.42967477,-2.796623003
26:46.1,22.40689645,-5.39050982,27.84721671,-2.331924946
26:55.7,25.14550392,-4.787639652,-4.117686676,-25.17414351
27:05.3,20.77283872,1.40849213,15.49171421,-14.1401441
27:14.9,5.184393721,-4.857549515,35.39448088,-0.548384778
27:24.5,1.968284358,-8.117079118,1.529700113,-20.83093644
27:34.2,0.505388015,-0.35801139,0.935842231,-19.56909213
27:43.8,-14.81397429,-2.433685642,30.26787606,3.010766424
27:53.4,-22.14155284,-8.437358056,5.010665887,-8.572124223
28:03.0,-19.33576977,-1.547355675,-15.39853946,-17.58220846
28:12.6,-28.87070173,1.23612006,14.71256193,6.807451688
28:22.2,-37.26124639,-5.770401664,6.114386468,7.229014327
28:31.8,-30.3701537,-1.887793699,-277.4450926,-9.634240729
28:41.4,-30.6313007,4.827318597,-5.371913506,8.817022967
28:51.0,-37.12605606,-1.105080242,5.739740164,20.74311887
29:00.6,-28.0904267,-1.521707624,-280.3119551,0.837572098
29:10.2,-19.0305764,6.927814832,-22.68553875,7.334683095
29:19.8,-21.85947597,3.744448806,5.066622432,26.83050046
29:29.4,-13.8286395,-0.934437163,-22.20361067,9.755193112
29:39.0,1.251361389,6.590850324,-31.2089919,2.143751108
29:48.6,2.241613795,7.089282904,254.709904,23.15016631
29:58.2,6.06316874,-0.501724053,-5.44590238,14.05049205
30:07.8,21.63671174,3.769009244,-28.44096615,-5.262808109
30:17.4,25.29121354,7.755037598,4.457101513,10.91532587
30:27.0,22.79283751,-0.358066759,14.21521629,12.82661925
30:36.6,283.3210926,-0.661392553,-16.06969746,-12.07044741
30:46.2,37.76772283,5.671993363,3.352262608,-255.3393384
30:55.8,29.19899539,-0.47838214,29.62252051,7.363639263
31:05.4,31.06248014,-5.102895888,0.891772598,-15.12636503
31:15.0,34.74473339,1.73410284,0.493699523,-19.56055103
31:24.6,22.67489237,-0.422119076,34.88357817,0.322627242
31:34.2,15.40568323,-7.872483766,16.19999026,-12.55648534
31:43.8,17.60055183,-2.532312709,-4.169442563,-26.52709589
31:53.4,6.227839648,0.040934362,27.6646482,-5.34926226
32:03.0,-7.222798012,-7.885178588,24.63273559,-4.604737285
32:12.6,-6.485088089,-5.587734267,-9.408083426,-23.77781092
32:22.2,-12.775212,0.986567962,10.19754606,-7.80212355
32:31.9,-27.42224677,-4.982290907,23.98952163,6.2801362
32:41.5,-27.44770845,-6.486063717,-13.08398489,-12.47018025
32:51.1,-25.93663218,2.063484793,-11.36121251,-6.84280552
33:00.7,-36.57934312,-0.15043773,15.39665962,15.92692391
33:10.3,-36.78289742,-5.021121521,-12.92636727,253.0586544
33:19.9,-27.45643943,2.746355712,-29.19972233,-3.732255614
33:29.5,-30.56829838,4.859326467,2.731314332,20.40674379
33:39.1,-30.78535418,-2.028112296,-7.799983177,16.99829218
33:48.7,-16.68937769,2.512451015,-286.7663315,-0.421245323
33:58.3,-11.64540989,8.193377708,-9.166663151,17.42098525
34:07.9,-12.32545151,1.333129769,1.501863638,24.3184965
34:17.5,1.613679612,1.167407899,-31.17734692,1.442305818
34:27.1,12.51592586,8.627681532,-16.37278018,7.469476778
34:36.7,10.72416506,3.830039123,262.1365517,22.59977011
34:46.3,19.38297817,-1.028146177,-14.4528886,1.371710567
34:55.9,31.91877539,5.905035426,-17.21261282,-256.0689471
35:05.5,28.73426014,4.671854177,20.07685876,12.88474765
35:15.1,28.66080428,-3.327868857,7.379662492,0.113501831
35:24.7,38.39696709,1.048857938,-12.50616795,-18.22953994
35:34.3,34.34662946,3.821940425,21.73120798,-0.914369322
35:43.9,25.29615864,-4.751805523,26.38027328,-250.9637084
35:53.5,29.09090835,-4.201294434,-4.937616262,-24.21375711
36:03.1,25.48761771,1.879593264,15.4456173,-13.50388468
36:12.7,10.51261361,-4.577397066,35.75516044,-0.56166405
36:22.3,7.689952549,-7.887807532,2.381303712,-21.40388841
36:31.9,6.268608742,-0.302558111,2.566113738,-20.43484709
36:41.5,-9.31716333,-2.591362846,32.28743091,1.612489214
36:51.1,-17.05251086,-8.708416835,7.199666103,-10.44511657
37:00.7,-15.00556395,-1.906508148,-12.73658656,-19.62721498
37:10.3,-25.53078924,0.689580178,17.52085366,4.638015922
37:19.9,-34.95268597,-6.404086838,8.655875234,4.829294316
37:29.5,-29.28998272,-2.510971176,-24.9240206,-11.90131394
37:39.2,-30.87696949,4.118720431,-2.938138048,6.797756147
37:48.8,-38.60960681,-1.843479169,7.577278222,18.84773484
37:58.4,-30.70522509,-2.161249088,-28.97186488,-0.743173649
38:08.0,-22.76174936,6.342537391,-21.63704599,6.352342535
38:17.6,-276.4810076,3.220743794,5.399246206,26.23091209
38:27.2,-19.03371605,-1.28163699,-22.61572305,9.538780619
38:36.8,-4.365538521,6.410340944,-31.98381874,2.595984279
38:46.4,-3.54539508,6.998927999,3.393444034,24.07293507
38:56.0,0.471342466,-0.425755608,-7.468235657,15.28903927
39:05.6,16.49806183,4.061745297,-30.68538659,-3.543477183
39:15.2,20.74331362,8.134735638,252.0755967,13.01619187
39:24.8,19.18574789,0.10150927,11.41580629,14.97408727
39:34.4,30.8668282,-0.037972976,-18.84665861,-9.804993641
39:44.0,36.45922954,6.351216511,0.913553225,-2.91373901
39:53.6,29.12340381,0.197656959,27.27881847,9.481507381
40:03.2,32.30054759,-4.374077092,-1.227666511,-13.28918196
40:12.8,37.16860559,2.421705031,-250.9115759,-17.88041014
40:22.4,26.15978707,0.168157367,33.93265839,1.526468084
40:32.0,19.88373355,-7.388191893,15.61229438,-11.95553995
40:41.6,22.73740412,-2.111014018,-3.94078796,-26.27922473
40:51.2,11.78213855,0.258741752,28.53309949,-5.535862786
41:00.8,-1.465884598,-7.816391231,25.81795741,-5.446929215
41:10.4,-0.791658851,-5.622011551,-7.647619278,-25.06584174
41:20.0,-7.526359373,0.766494474,12.53900013,-9.356602828
41:29.6,-22.79862846,-5.381588005,26.40216101,4.260286231
41:39.2,-23.62835968,-6.927851814,-10.54776335,-14.72029716
41:48.8,-23.23939871,1.506804475,-258.51546,-9.04291027
41:58.4,-35.05262871,-0.846297658,18.02528916,13.66610958
42:08.0,-36.45125117,-5.733057893,-10.6725459,0.77447788
42:17.6,-28.44211876,2.071954771,-27.05610149,-5.672808533
42:27.2,-32.81148112,4.162410912,4.463829559,18.79780801
42:36.9,-34.09894311,-2.642426237,-6.834725241,15.62896186
42:46.5,-20.9591039,2.03765906,-36.22410211,-1.260131571
42:56.1,-16.70170287,7.785570898,-9.077276532,17.21531554
43:05.7,-17.87217993,1.030236656,0.751289501,24.46247049
43:15.3,-254.0915748,1.046331425,-32.48802497,252.0776917
43:24.9,6.789472838,8.656991102,-17.9377861,8.746423042
43:34.5,5.333621757,3.977401667,9.978094705,24.17729207
43:44.1,14.6338616,-0.693583519,-17.05102532,3.19496081
43:53.7,27.96375793,6.41049725,-19.74152059,-3.830333022
44:03.3,25.75285546,5.198857051,17.43473648,15.21004924
44:12.9,26.93823622,-2.687687901,4.568904036,2.308907207
44:22.5,37.88535824,1.791753807,-14.92292123,-15.96689869
44:32.1,35.04382585,4.51866993,19.74160317,1.194610968
44:41.7,27.2934696,-4.108606212,24.53825304,0.684960744
44:51.3,32.23931893,-3.525868835,-6.215809396,-22.91149872
45:00.9,29.57551285,2.425716751,14.95321284,-12.50724272
45:10.5,15.37409114,-4.177188051,35.62560404,-0.187580363
45:20.1,13.16645662,-7.567865226,2.811038233,-21.58227835
45:29.7,11.97553503,-0.131223432,3.792170679,-20.963337
45:39.3,-3.633813492,-2.638509865,33.93316084,0.557847399
45:48.9,-11.55829389,-8.867261639,9.065709436,-12.04830143
45:58.5,-10.06368394,-2.192799729,-10.29492772,-21.42173453
46:08.1,-21.42671072,250.2310636,20.23925167,2.636487049
46:17.7,-31.7863972,-6.978253266,11.23306735,2.453678645
46:27.3,-27.23525506,-3.116452292,-22.28641006,-14.23378378
46:36.9,-30.14415323,3.43405843,-0.282353669,4.651002421
46:46.5,-39.11057253,-2.590937991,9.698348267,16.71125868
46:56.1,-32.42304567,-2.818800543,-27.25917551,-2.615177504
47:05.7,-25.67604661,5.740217374,-20.15029952,5.013214385
47:15.3,-30.41692719,2.617366931,6.167564687,25.2391851
47:24.9,-23.75935337,-1.735670661,-22.59315399,8.924032195
47:34.6,-9.72959905,6.116409344,-282.2993124,2.671576165
47:44.2,-9.294193137,6.787343402,2.464792777,24.63747037
47:53.8,-5.272400185,-0.463900619,-9.146626263,16.18321078
48:03.4,10.98438749,4.18210221,-32.6591971,-2.103672025
48:13.0,15.68035588,8.402739572,-0.11488588,14.8967555
48:22.6,14.89728578,0.472190462,8.753594873,16.94732885
48:32.2,27.55216301,250.532603,-21.61287301,-7.58489793
48:41.8,34.18416495,6.972449668,-1.606335318,-0.505486468
48:51.4,28.09089944,0.836822049,24.69212916,11.72788843
49:01.0,32.61262318,-3.656078392,-3.632480936,-11.27906736
49:10.6,288.6836059,3.133728568,-2.699710424,-15.94467979
49:20.2,28.80387485,0.763157379,32.57551971,3.086172525
49:29.8,23.66391334,-6.810516038,14.58891697,-10.97086381
49:39.4,27.37527144,-1.619198221,-4.189985357,-25.63577569
49:49.0,16.99021763,0.607375969,28.96733728,-5.372617154
49:58.6,4.205530069,-7.630615028,26.60252912,-5.948695475
50:08.2,5.008517769,-5.54976282,-6.261086372,-25.99211555
50:17.8,-1.958208924,0.656796688,14.60574979,-10.60864634
50:27.4,-17.649437,-5.663953673,28.61071027,2.495528466
50:37.0,-19.15394126,-7.29195606,-8.093589557,-16.81931887
50:46.6,-19.68293184,0.992131365,-5.700011312,-11.16969698
50:56.2,-32.64564362,-1.474523332,20.72280731,11.34279653
51:05.8,-35.13417279,-6.393750861,-8.239696176,-1.624458609
51:15.4,-28.4474945,1.394771956,-24.64401324,-7.745934693
51:25.0,-34.13292926,3.414721051,6.531649132,266.9800365
51:34.6,-36.56789032,-253.3242201,-5.474902674,13.9649889
51:44.2,-24.47644221,1.457080855,-35.24670137,-2.431922323
51:53.8,-21.22381865,7.277120692,-8.52755011,16.59692671
52:03.4,-23.01224925,0.622549117,0.467828789,24.19846519
52:13.0,-9.662975899,0.854449445,-33.34786061,2.343432613
52:22.6,1.026935226,8.597989823,-19.0961381,9.659565083
52:32.3,-0.340335868,4.004456284,8.140332436,25.43438436
52:41.9,9.427161341,-0.46554447,-19.39069931,4.755333152
52:51.5,23.34658381,6.774998249,-22.14604196,-1.806522943
53:01.1,271.9889326,5.649790273,14.84066363,17.47437597
53:10.7,24.26439426,-2.12928525,1.712908663,4.510885688
53:20.3,36.40806583,2.441348416,-17.52979642,-13.66605815
53:29.9,34.77140265,5.199715421,17.47293054,3.483258781
53:39.5,28.31732289,-3.441430111,22.37209609,2.56298038
53:49.1,34.52622992,-2.835416339,-7.873915123,-21.29130732
53:58.7,32.90811726,3.038494533,14.02939354,-261.1464231
54:08.3,19.68921032,-3.695208233,35.07664217,0.571121938
54:17.9,18.25926719,-7.145628749,2.755514214,-271.3920316
54:27.5,17.51139866,0.147272449,4.577230012,-21.0990336
54:37.1,2.111807814,-2.542977297,35.20747595,-0.141482732
54:46.7,-5.810918684,-8.904762297,10.64758507,-13.35262744
54:56.3,-4.692494702,-2.335501821,-8.087518717,-22.98312916
55:05.9,-16.71241584,-0.120309134,22.81935436,0.780000363
55:15.5,-27.84460997,-7.455963708,13.73974672,0.219105425
55:25.1,-24.3021512,-3.654411775,-19.57942855,-16.53106557
55:34.7,-278.4408193,2.798394168,2.521386588,2.452017224
55:44.3,-38.64391635,-3.308945969,12.05705625,14.44624108
55:53.9,-33.15412257,-3.495367644,-25.23189802,-4.678414056
56:03.5,-27.7220951,5.074451915,-18.31052929,3.42084973
56:13.1,-33.63351616,1.976777378,7.345369772,23.9086574
56:22.7,-27.87426619,-2.240468958,-22.11693403,7.941474518
56:32.3,-14.64997622,5.724654744,-282.1539274,2.326264984
56:41.9,-14.79175717,6.47634673,2.011071,24.79070995
56:51.5,-261.00369,-0.613280978,-10.43225867,16.69925523
57:01.1,5.291804147,4.242144939,-284.2673716,-1.010989293
57:10.7,10.19214541,258.559893,-2.062933143,16.49514394
57:20.3,10.00706697,0.76347579,6.229631978,268.769716
57:29.9,23.4877933,1.015029197,-24.28158622,-5.513098304
57:39.6,31.0632269,7.546687052,-4.155606792,1.838331915
57:49.2,26.11033811,1.424662965,21.9817924,264.020779
57:58.8,31.9108349,-2.957209007,-6.251675093,-259.1065825
58:08.4,39.21668869,3.857884869,-4.770326499,-13.81123343
58:18.0,30.56936088,1.430762514,30.82583514,254.9015502
58:27.6,26.65045446,-6.170050813,13.11151928,-9.657793839
58:37.2,31.35605762,-1.023700021,-4.861939975,-24.64927054
58:46.8,21.76344073,1.03327495,28.93346394,-4.839689685
58:56.4,9.587510393,-7.336931637,26.89870725,-6.059138162
59:06.0,10.73595244,-5.316254889,-5.260039441,-26.52507527
59:15.6,3.752485151,0.686860151,16.31221628,-11.51212448
59:25.2,-12.15802954,-5.820810741,30.55519061,1.010566476
59:34.8,-14.07948663,-257.5677944,-5.860205645,-18.70895319
59:44.4,-15.42908987,0.60748114,-2.956408878,-13.15953738
59:54.0,-29.36438051,-2.046031949,23.45798137,9.115863647
00:03.6,-32.91353905,-7.004333205,-5.743958677,-4.028433124
00:13.2,-27.46005168,0.773349053,-22.02694911,-9.967548598
00:22.8,-34.47952416,2.714865659,8.891197932,14.947814
00:32.4,-38.10991368,-4.013871609,-3.751237819,12.04932714
00:42.0,-27.21216874,0.860428011,-283.8336899,-3.901487742
00:51.6,-25.03892919,6.717767986,-7.533654729,15.636197
01:01.2,-27.67086058,0.141207708,0.659490371,23.55378334
01:10.8,-14.88340488,0.548803295,-33.75172656,2.191065841
01:20.4,-4.667664562,8.388807371,-19.85501344,10.17768341
01:30.0,-6.136350892,3.920291982,6.717733445,26.31367268
01:39.6,3.856192441,-0.352170891,-21.43964512,6.046175629
01:49.2,18.21410464,7.067157771,-24.31679941,-0.002130582
01:58.8,17.53858295,6.018190405,12.35988116,19.53278271
02:08.4,20.78763633,-1.606506742,-1.145458725,6.659031584
02:18.0,33.98613659,3.092457488,-20.16347388,-261.3240484
02:27.6,33.51062156,5.841165659,15.04433012,5.862327883
02:37.3,278.3691007,-2.762974957,19.92617467,4.650203145
02:46.9,35.88747324,-2.093641694,-9.897144027,-19.43087424
02:56.5,35.38816465,3.703243177,12.66746103,-9.498585174
03:06.1,23.27075123,-3.137478761,284.0282338,1.694923399
03:15.7,22.80283646,-256.6395861,2.242026134,-20.79168098
03:25.3,22.67704953,0.525777732,4.930533145,-20.83537196
03:34.9,7.698038681,-2.345237656,36.04038863,-0.445951562
03:44.5,-0.043864188,-8.807347174,11.84470378,-14.27210805
03:54.1,0.949740211,-252.3882619,-6.200065645,-24.20502687
04:03.7,-11.51001814,-0.361177022,275.1635026,-0.833626445
04:13.3,-23.23359738,-7.821106157,16.1135425,-1.845803581
04:22.9,-20.58099632,-4.096003016,-16.93556349,-18.74963166
04:32.5,-25.82902115,2.188828836,5.376078605,0.249166833
04:42.1,-37.18678519,-254.0009157,14.58912345,12.10159737
04:51.7,-32.91383868,-4.170129793,-22.93094434,-6.909816924
05:01.3,-28.81541373,4.378212493,-16.11815726,1.523451355
05:10.9,-35.96041834,1.256909738,8.933412616,22.25528533
05:20.5,-31.23000269,-2.854450625,-21.16835523,6.624135161
05:30.1,-18.98477588,5.252648734,-31.53616548,1.612708786
05:39.7,-19.89997684,6.040598669,2.002438923,24.58791965
05:49.3,-16.51459015,-0.887509886,-11.27877741,16.83942218
05:58.9,-0.458689776,4.193518145,-35.50132775,-0.256907825
06:08.5,4.463238714,8.59949912,-3.667677996,17.79006424
06:18.1,4.668154436,0.92842894,3.944130415,20.30006046
06:27.7,18.78321791,1.373320288,-26.83424207,-3.6483372
06:37.3,27.10912746,8.005611052,-6.661563202,4.117728342
06:46.9,23.22896966,1.979441141,19.23507154,16.30722156
06:56.5,30.24854194,-2.303534749,-9.04334687,-6.908730315
07:06.1,38.79474384,4.592514761,-257.087201,-11.5320973
07:15.7,31.3717176,2.110062451,28.76382996,6.92318909
07:25.3,278.738901,-5.504900947,11.27591025,-8.059070035
07:35.0,34.55907173,-250.3474757,-6.005025359,-23.31620458
07:44.6,25.87554648,1.55398777,28.43490753,-3.85014489
07:54.2,14.56391988,-6.924590153,26.74607524,-255.7543062
08:03.8,16.26335385,-5.012302764,-4.70583227,-26.68809676
08:13.4,9.460016404,0.82098178,17.60042722,-12.04453481
08:23.0,-6.439782046,-5.867425112,32.12767653,-0.120168725
08:32.6,-8.607604164,-7.720319652,-3.879788843,-20.2938892
08:42.2,-10.57293856,0.315788013,-250.4072306,-14.94802634
08:51.8,-25.31394814,-2.528622665,26.10884999,7.005404994
09:01.4,-29.81730822,-7.541189313,-3.173104135,-6.398297017
09:11.0,-25.5089058,0.170232554,-19.26400589,-12.21049192
09:20.6,-33.84798981,1.99989207,11.46858399,12.76269825
09:30.2,-38.69209984,-4.753507308,-1.699913403,9.891191406
09:39.8,-28.99938366,0.21271365,-32.05022079,-5.674752488
09:49.4,-28.05118246,6.042862163,-6.076593807,14.35280826
09:59.0,-31.68401913,-0.461236146,1.270103949,22.53055872
10:08.6,-19.68566084,0.136722488,-33.69153351,1.687946878
10:18.2,-10.08855638,8.082531583,-20.16998974,10.32404035
10:27.8,-11.86289328,3.71661844,5.624229044,26.860455
10:37.4,-1.83863675,-0.338086414,-23.15313215,6.956824597
10:47.0,12.70871637,7.229624982,-26.20877172,1.55506495
10:56.6,12.49517944,6.271432464,10.05489006,271.3909883
11:06.2,16.5630875,-1.209347611,-3.893152618,8.621922456
11:15.8,30.73993419,3.656162767,-22.85307765,-9.038473369
11:25.4,31.31592516,6.453219104,12.49787489,8.279691663
11:35.0,27.45552072,-2.102770213,17.27527986,6.820453671
11:44.6,36.25369542,-1.373896033,-12.17843065,-17.36573955
11:54.2,36.96856709,4.389114161,10.97783208,-7.558022939
12:03.8,26.03507353,-2.521106116,32.61209731,3.13697734
12:13.4,26.66259418,-6.052278456,1.269088689,-19.81817955
12:23.0,27.33695184,1.023042745,4.828158971,-20.17816494
12:32.7,12.94679495,-2.016700197,36.40052003,-250.3477984
12:42.3,5.671957119,-8.617808425,12.6327933,-14.80811346
12:51.9,6.74842989,-2.299534378,-4.652006776,-25.10246904
13:01.5,-5.959533363,-0.514946634,27.19537817,-2.151683968
13:11.1,-18.13543667,-8.109470645,18.25627139,-3.677102839
13:20.7,-16.12873281,-4.468744039,-14.3615467,-20.81703181
13:30.3,-22.35595615,1.672375026,8.200030769,-1.87806319
13:39.9,-34.82952128,-4.630678956,17.18833224,9.743601565
13:49.5,-31.72018958,-4.820413878,-20.47169448,-9.264126718
13:59.1,-28.92209064,3.70052056,-13.66432031,-0.51131974
14:08.7,-37.36306351,0.535091081,10.90573816,20.37644449
14:18.3,-33.75415155,-3.541206129,-19.85431179,4.981046264
14:27.9,-22.62469959,4.677280917,-30.50777963,0.540787443
14:37.5,-24.46294979,5.497591297,2.43722177,23.97893141
14:47.1,-21.69334516,-1.251762946,-261.6594317,16.58131771
14:56.7,-6.040998882,3.998414618,-286.2826693,250.0862186
15:06.3,-1.324950391,8.489491634,-254.876782,18.74113241
15:15.9,-0.959407094,0.980180869,252.0094801,21.52646817
15:25.5,13.59965908,1.634045886,-29.13291053,-2.004163379
15:35.1,22.54761426,8.377230624,-9.034041072,6.211361587
15:44.7,19.53045393,2.434675474,16.52032837,18.47189556
15:54.3,27.68770655,-1.697895019,-11.85507169,-4.678955738
16:03.9,37.35968602,5.277177824,-9.541101074,-9.149182348
16:13.5,31.17765671,2.757538472,26.44794757,9.156346866
16:23.1,29.88276602,-4.792122782,9.096738844,-6.213949411
16:32.7,36.92634238,0.348398644,-7.533091691,-21.67838021
16:42.3,29.30073168,2.141212518,27.50401142,-2.567848275
16:51.9,18.93430045,-6.435160276,26.12491781,-5.092833321
17:01.5,21.39663556,-4.582651053,-4.650318196,-276.4557195
17:11.1,15.00335678,1.082539665,18.46175013,-12.19338598
17:20.7,-0.666629929,-5.780059811,33.3436215,-0.926518015
17:30.3,-2.901397985,-7.722923299,-2.237018817,-21.59802784
17:40.0,-5.288355271,0.141089548,1.907231193,-16.47010654
17:49.6,-20.63059441,-252.9050081,28.59755673,5.078239824
17:59.2,-25.92068679,-8.003047679,-0.644763874,-8.672264385
18:08.8,-22.69618938,-0.396258757,-16.47561855,-14.48376398
18:18.4,-32.22204688,1.302474861,14.20132781,10.52191227
18:28.0,-38.25954996,-5.456287675,0.586493702,7.607638269
18:37.6,-29.85407382,-0.46903089,-29.95101503,-7.68807308
18:47.2,-30.19721698,5.367525198,-4.269326462,12.73070661
18:56.8,-34.93246557,-1.098321535,2.3370109,21.17077054
19:06.4,-23.84159001,-0.37657958,-33.1907857,0.765508139
19:16.0,-15.08410653,7.696041081,-20.02311909,10.05879644
19:25.6,-17.36827016,3.379025682,5.024530524,27.00375445
19:35.2,-7.55375725,-250.4790559,-274.4401163,7.509044587
19:44.8,6.994577921,7.276710659,-27.77846446,2.715687168
19:54.4,7.046407493,6.423036757,8.023721805,22.97046343
20:04.0,11.74363214,-0.879985568,-6.449794135,10.41499601
20:13.6,26.71657502,4.160361389,-25.42174471,-6.889904175
20:23.2,28.25995872,6.987688758,9.913943796,10.62159661
20:32.8,25.55853649,-1.491014317,14.47260173,9.054739312
20:42.4,35.66899042,-0.645498008,-14.70621786,-15.17969154
20:52.0,37.56377826,5.090751045,8.948073906,-5.430965309
21:01.6,27.88648474,-1.872828762,30.77532206,4.870340093
21:11.2,29.74254703,-5.420614048,-0.09772772,-18.50127535
21:20.8,281.3727108,1.588431158,4.242325021,-19.12997202
21:30.4,267.7454927,-1.619156218,36.3477915,0.117916408
21:40.0,261.1302067,-8.31119883,12.95494372,-14.97633566
21:49.6,12.45196299,-2.103978301,-253.5241875,-25.62756222
21:59.2,-0.283401688,-0.516283715,28.86960546,-253.1196173
22:08.8,-12.59696657,-8.257859444,20.13757361,-5.247132394
22:18.4,-11.1302881,-4.720360083,-12.00336889,-22.6343047
22:28.0,-18.19119631,1.232625452,10.96096502,-3.868464877
22:37.7,-31.60445208,-5.218814152,19.82378249,7.429004379
22:47.3,-29.57531989,-5.403674727,-17.89024765,-11.62704369
22:56.9,-28.06651338,253.0300758,-11.0092343,-2.642559013
23:06.5,-37.75822009,-0.201372922,13.1302774,18.28408653
23:16.1,-285.360013,-4.193121684,-18.15235912,3.054052563
23:25.7,-25.42481576,4.04796433,-29.02665495,-0.856768689
23:35.3,-278.3627409,4.908319572,3.343287414,23.00356354
23:44.9,-26.37157073,-1.751346144,-11.56002111,15.92167179
23:54.5,-11.34029015,3.690506339,-36.64517366,0.059841047
24:04.1,-7.05621902,8.276708988,-5.696626577,19.28346865
24:13.7,-6.72318921,250.9096459,0.388831632,22.38694316
24:23.3,8.075823578,1.782030729,-31.15026829,-0.661567852
24:32.9,17.42256466,8.66540217,-11.18562135,8.064209227
24:42.5,15.13801485,2.801610782,13.90279032,20.4786827
24:52.1,24.30119595,-1.176030108,-14.68962262,-2.532470121
25:01.7,34.99954929,5.907845174,-12.12966602,-6.78829985
25:11.3,29.99714431,3.412441368,23.92144441,11.44176394
25:20.9,30.06375997,-4.099414891,6.643708029,-4.178246311
25:30.5,38.35409484,1.081902714,-9.407161965,-19.73464163
25:40.1,281.8404702,2.785690633,26.15334692,-0.947280775
25:49.7,22.59123321,-5.845657254,25.04872289,-4.058373601
25:59.3,25.96318202,-4.061398111,-5.040053792,-275.8198842
26:08.9,20.18882252,1.446685185,18.86831542,-11.96454164
26:18.5,4.909285229,-5.610933139,34.10934859,-1.351937191
26:28.1,2.913824978,-7.635310235,-0.959672919,-22.494175
26:37.7,0.33781023,0.058616509,3.922275729,-17.68217642
26:47.3,-15.46785433,-3.169743784,30.86850502,3.403986677
26:56.9,-21.35665473,-8.365569809,1.707574301,-10.77775103
27:06.5,-19.05595863,-0.864799509,-13.72047121,-16.62209319
27:16.1,-29.69456113,0.702194338,16.97387617,8.270169844
27:25.7,-36.88411873,-6.132162518,3.018422172,5.213260829
27:35.4,-29.71126937,-1.124852847,-27.57921907,-9.84688818
27:45.0,-31.40008195,4.657418323,-2.122060677,10.88294492
27:54.6,-37.31308433,-251.8074798,3.799011711,19.50480137
28:04.2,-277.2817992,-0.969433907,-32.21044851,-0.495460744
28:13.8,-19.50099789,7.176695382,-19.40483211,9.420211352
28:23.4,-22.50315077,2.943975718,4.867397541,26.77611332
28:33.0,-13.08085575,-0.697547654,-25.33207139,7.719165065
28:42.6,1.225942438,7.209207788,-28.94698599,3.577189204
28:52.2,1.335145315,6.453325309,6.31950734,24.24377956
29:01.8,6.473329252,-0.668789075,-8.801520952,11.9127414
29:11.4,22.08392603,4.552412397,-27.87967508,-4.947651252
29:21.0,24.38290262,7.451727194,257.3689858,12.87809981
29:30.6,22.78369481,-0.961432986,11.65395453,11.28286265
29:40.2,34.10050918,0.036171954,-17.39960685,-12.92153423
29:49.8,37.1865713,5.81073449,6.690165934,-3.103057187
