,0,1,2,3
19:53.2,0.000488229,0.0053141,-0.006287631,-0.002343974
20:02.8,-0.004003708,0.007512212,0.002541315,-0.008618111
20:12.4,-0.009561281,0.005009283,0.004494284,-0.001665009
20:22.0,0.003117354,0.006042882,-0.000299882,-0.000361298
20:31.6,0.007999789,0.010643595,-0.002161411,-0.001494915
20:41.2,-0.005779365,0.00434311,0.007405305,-0.004624119
20:50.8,-0.008121465,-0.001716514,250.0048524,0.002762329
21:00.4,0.005714582,-0.006321353,0.010240632,-0.000962353
21:10.0,0.00253504,0.008230797,0.016257499,-0.003242206
21:19.6,-0.003146791,-0.004417824,-0.000612328,0.007524146
21:29.2,0.010985137,-0.012789302,-0.001438575,0.006047951
21:38.8,-0.004550384,250.0011538,-0.001349539,-0.009501196
21:48.4,0.00187695,0.01470242,0.007177309,0.014729624
21:58.0,-0.007300481,0.007090504,0.004723212,-0.010181094
22:07.6,-0.014167001,-0.006814707,-0.010756595,-0.002660996
22:17.2,0.007150655,-0.000479851,0.004180749,250.0243031
22:26.8,0.020854023,0.007375361,-0.007943838,-0.006318888
22:36.5,-0.00631425,0.018428009,0.003280549,0.005893119
22:46.1,-0.023011331,-0.008465895,-0.001796189,-0.020446395
22:55.7,0.012901516,-250.0003403,-0.006145799,0.007750021
23:05.3,0.01494362,-0.009821175,-0.009604754,0.000531203
23:14.9,-0.003621338,-0.007029693,0.01771549,0.001696874
23:24.5,-0.00408927,-0.017810369,-0.004066267,0.003291252
23:34.1,-0.010407027,0.002257303,0.003968125,0.006015334
23:43.7,-250.0051529,0.012399303,0.017094329,-0.004758689
23:53.3,-0.00437413,0.000976009,-0.012357569,0.00957413
24:02.9,0.018138713,0.005527819,250.0031664,0.000439057
24:12.5,0.006686391,0.011676197,0.001023994,0.001479965
24:22.1,-0.014297448,0.014858747,0.003962148,0.017542767
24:31.7,-0.003054089,0.007098858,-0.003987755,-0.009738138
24:41.3,-0.000530975,0.005475119,-0.013153234,0.007852243
24:50.9,0.001299812,0.008928829,-0.00635782,-0.003822076
25:00.5,-0.007058398,-0.013655702,-0.006665786,-250.0098609
25:10.1,-0.007116009,250.0146699,-0.000372749,-0.020108857
25:19.7,0.033455353,-0.001739754,-250.0233509,0.008714189
25:29.3,0.001031012,-0.012389973,0.006901178,-0.005599727
25:38.9,0.020040077,0.003980933,-0.004255986,0.013531982
25:48.5,0.005256335,0.012233614,0.00137175,-0.010944565
25:58.1,-250.0000288,-0.009976717,0.010015178,0.014696089
26:07.7,-0.000554029,-0.0166871,0.003623609,0.001763393
26:17.3,-0.004319344,0.001141224,-0.019381838,-0.011710811
26:26.9,3.26E-05,0.003987253,0.004677226,0.007679924
26:36.5,-0.003694517,0.009675477,-0.006997383,-0.006322104
26:46.1,-0.007370498,-0.008651522,0.002150642,0.001847392
26:55.7,-0.023006389,0.012349605,0.001930336,0.000630217
27:05.3,0.013944761,-0.00067669,-0.000733726,-0.002485015
27:14.9,0.014176082,0.006844817,-0.019447871,-0.013681082
27:24.5,-0.002287836,0.012937168,-0.006565247,-0.014571425
27:34.2,-0.008807956,-0.0059102,0.003002981,-0.015240681
27:43.8,-0.008089479,-0.004280374,-0.00918405,-0.001816369
27:53.4,-0.002142136,0.001368315,-0.008267458,0.004951807
28:03.0,0.012042372,-0.007565167,-0.015502191,-0.006178214
28:12.6,-0.011835647,-0.004183488,0.010723715,-0.000851321
28:22.2,0.000319513,0.008806279,-0.008429138,-0.01724069
28:31.8,-0.017213413,0.002213011,250.0229111,0.015783881
28:41.4,-0.02304661,0.009270603,-0.016245773,0.013292645
28:51.0,-0.014336574,-0.014138224,-0.022133757,-0.006872798
29:00.6,-0.016869173,-0.002438592,0.003017045,0.006780352
29:10.2,0.007168201,0.003154406,-0.004438777,0.002251807
29:19.8,-0.024934062,-0.001471404,0.005483864,0.00511625
29:29.4,0.004049925,0.012487106,0.00405413,0.004423807
29:39.0,-0.016871453,0.005198849,-0.007914259,250.0176557
29:48.6,-0.002300521,-0.011778034,0.014404957,-0.012563755
29:58.2,-0.011470292,-0.005242643,0.011397898,0.002349934
30:07.8,-0.017039446,0.005087285,0.00295869,-0.017369485
30:17.4,0.001817385,0.007626672,-0.002969485,-0.008017528
30:27.0,0.000306463,-0.010295902,0.010579643,0.012850925
30:36.6,0.003330461,0.007618117,0.003776422,0.008681431
30:46.2,-0.014945605,-250.0030748,-0.003815368,-0.003986026
30:55.8,-0.011866506,-0.011610381,0.007250792,-0.01321553
31:05.4,-0.007069668,250.0266956,0.002955702,0.014985243
31:15.0,0.008634195,0.014952032,0.011743942,-0.001371267
31:24.6,0.002258172,0.000782475,-0.001930192,-0.013397665
31:34.2,-0.000149098,-0.011134824,0.000322858,0.000681421
31:43.8,0.005023136,0.001909339,-0.000487995,-0.01062414
31:53.4,-0.002303843,0.014336759,0.011809672,0.016559994
32:03.0,0.004524295,-0.008453001,0.00332075,0.007715823
32:12.6,0.000871747,0.005921839,-0.002305269,0.002059308
32:22.2,-0.009907531,0.001098694,-0.003169551,-0.00689374
32:31.9,-0.002167227,0.003126666,0.007744092,-6.62E-05
32:41.5,-0.000685526,0.004476993,0.006865311,-0.021364013
32:51.1,0.011745845,0.012264739,-0.011126263,0.021993486
33:00.7,0.023285504,-0.009721059,-0.001703277,-0.008008737
33:10.3,0.000931542,-0.005268031,0.007200163,-0.007719792
33:19.9,-0.003130408,0.012570942,-0.004838006,0.012010882
33:29.5,-0.013743921,-0.015816328,-0.016752887,0.000490415
33:39.1,-0.01436235,-0.010788929,-0.006831487,-0.002910794
33:48.7,-0.007050841,0.009793458,0.001707812,-0.000714187
33:58.3,0.004434481,0.012143477,0.000552563,-0.021807595
34:07.9,0.018415695,-250.0128833,0.022979502,0.005585394
34:17.5,0.018021406,0.01202283,-0.029282824,0.021458379
34:27.1,-0.000244158,-0.013797415,-0.011539236,-0.021893615
34:36.7,0.01169179,0.002220773,0.01859074,0.003864562
34:46.3,-0.003255527,0.000809431,0.000602063,-0.015644533
34:55.9,0.006775815,0.006945172,0.000534421,250.0112034
35:05.5,0.014741822,-0.000814502,-0.003244925,0.00216968
35:15.1,-0.005475421,-0.00172822,0.003512393,0.004327899
35:24.7,0.011132829,0.022906162,-0.002721667,0.009204714
35:34.3,0.019769108,0.006806391,0.00226435,-0.000506198
35:43.9,0.02515547,-0.009424222,-0.00367819,-0.000150727
35:53.5,-0.000820217,-0.000593587,-0.005958845,0.009614383
36:03.1,-0.007833375,0.00590837,-0.005362741,-0.003204561
36:12.7,-0.005372617,0.010345544,0.011695616,0.004694075
36:22.3,0.001738714,0.003568392,0.017090409,0.003392571
36:31.9,0.0058386,-0.009729712,-0.006172302,0.001795834
36:41.5,0.01028296,250.0024782,-0.014435253,-0.003625157
36:51.1,0.003997202,0.004760735,0.009372588,-3.51E-06
37:00.7,0.008808333,-0.006822291,-0.012809948,0.004693283
37:10.3,0.001828364,-0.010013178,0.00453532,0.006297371
37:19.9,0.002124854,-0.002589516,-0.003825525,-0.004959876
37:29.5,0.018673031,0.001557416,0.021125541,-0.012027451
37:39.2,0.000705536,0.0160624,0.000806732,-0.017322443
37:48.8,-0.018092749,-0.004320366,-6.04E-05,-0.01067599
37:58.4,-0.001104144,0.008744429,0.010962498,-0.007962294
38:08.0,0.000785898,-250.0126951,-0.008381926,-0.005847838
38:17.6,0.000615054,0.008682892,0.011014262,0.008655574
38:27.2,0.005175502,-250.0161961,-0.005230781,0.004138065
38:36.8,0.009011911,-0.014111326,-0.008598894,0.003052306
38:46.4,-0.004803978,0.015001585,0.014520288,-0.007884199
38:56.0,-0.011737273,0.026876065,-0.014510597,0.006274834
39:05.6,-0.00904769,0.002058607,250.0033734,0.015570329
39:15.2,0.005615764,0.005051083,0.004761744,-0.012533554
39:24.8,0.003312982,0.011332496,-0.008546397,0.005219277
39:34.4,250.012654,-0.006490823,250.0125472,0.001419409
39:44.0,-0.001666217,-0.005826794,-0.013156716,-0.006228978
39:53.6,0.020159177,250.0041162,0.003125475,-0.00400287
40:03.2,0.007589466,-0.003900142,-0.010146447,0.004152616
40:12.8,250.0034502,-0.006721387,0.005493833,-0.000174845
40:22.4,-0.012067002,-250.0109938,0.004904252,-0.025500566
40:32.0,0.003612129,0.002631598,0.000642916,0.005043426
40:41.6,-0.004166154,0.015013435,-0.002332485,0.008138176
40:51.2,-0.003794938,-0.000107126,0.015638496,0.00740424
41:00.8,-0.006756747,-0.016275744,-0.005507249,0.005291015
41:10.4,-0.012665549,0.002493453,-0.017884957,-0.009622696
41:20.0,-0.014866801,0.009399877,0.007334521,0.008195213
41:29.6,0.025746262,0.012791898,-0.003660987,0.011794109
41:39.2,-0.011471089,0.015029715,0.010484959,0.0063545
41:48.8,-0.014665634,-0.009856184,0.001972961,-0.006620999
41:58.4,0.017635757,-0.007954512,0.01271724,0.020993039
42:08.0,-0.015548024,0.006711642,0.00968136,0.007542111
42:17.6,0.004535489,0.006828859,-0.003851239,-0.007190087
42:27.2,0.0031526,-0.004198514,0.007563958,0.008102033
42:36.9,0.000827957,-0.006381159,-0.002930932,-0.004985456
42:46.5,-0.007367658,0.010969202,-0.004502532,0.015802598
42:56.1,0.003341879,0.002621681,0.001882712,0.010941942
43:05.7,-0.003204791,0.009891572,-0.008217674,-0.019729843
43:15.3,-0.001853002,-0.015192619,0.008886712,0.002182653
43:24.9,-0.007226805,-0.005787245,-0.014920047,-0.00747457
43:34.5,250.006384,-0.011550982,-0.012404318,0.008930956
43:44.1,0.002218719,0.018448908,-0.001893216,-0.000290258
43:53.7,0.012182845,0.012612139,0.008712287,-0.002308722
44:03.3,-0.004155969,-250.0068672,0.003486593,-0.011524692
44:12.9,-0.005371437,0.003649378,-0.011671887,0.006121105
44:22.5,-0.020395856,-250.0076389,-0.015184925,-0.000571143
44:32.1,0.013510484,0.008122348,0.004099931,-0.005055513
44:41.7,-0.002040239,0.009554584,3.73E-05,-250.0029344
44:51.3,-0.000810737,-0.000824054,-0.000656126,0.022230677
45:00.9,0.005622727,-0.001253061,-0.009384623,0.009700231
45:10.5,0.007529632,-0.006330325,0.001852566,-0.009571499
45:20.1,0.005499092,-0.007576455,-0.005027381,-0.001789819
45:29.7,-0.00101355,0.001800615,-0.002884463,-0.010852396
45:39.3,-0.003376906,0.007838308,-0.014174213,0.002203101
45:48.9,-0.023434105,-0.0029938,0.004061283,0.005223347
45:58.5,0.002679461,0.019874342,0.005818609,-0.007275527
46:08.1,-0.01259289,-0.002689357,0.019809876,0.008450569
46:17.7,-0.004056159,0.005618532,-0.007367603,0.000617635
46:27.3,0.005250945,-0.003333281,-0.016642326,0.019137305
46:36.9,0.001256039,-0.018244973,-250.0006463,0.007714739
46:46.5,0.008637807,-0.004951024,-0.000173646,-0.006215427
46:56.1,-0.013587089,0.01128438,0.004233487,-250.0121999
47:05.7,0.00012445,-0.007359785,0.00750009,0.010790488
47:15.3,0.013271669,0.008522556,-0.00124108,0.00861014
47:24.9,0.011107759,-0.01353394,-0.006065053,-0.024272117
47:34.6,0.005195884,-0.002650493,0.002893012,-0.003507075
47:44.2,0.013024528,0.008470497,0.01210788,-0.00293543
47:53.8,-0.006056393,0.012733557,-0.006829594,-0.018730354
48:03.4,-3.67E-05,-0.000514277,0.011574083,-0.006829892
48:13.0,-0.004373531,-0.004948673,0.003771915,-0.006113583
48:22.6,-0.001760239,-0.014235266,-0.002210511,-0.002846511
48:32.2,0.013477086,-0.012266653,-0.006681352,0.001655386
48:41.8,0.020881257,-0.008385195,0.020928073,-0.011061864
48:51.4,-0.001406518,-0.006773453,-0.001333176,-0.019544623
49:01.0,-0.004971203,-0.00987485,0.003797874,-0.005801394
49:10.6,-0.006209985,0.005125663,0.001649864,0.002025545
49:20.2,-0.003169345,0.000166864,0.006349335,0.005739728
49:29.8,0.007985526,-0.003290983,0.002337438,-0.011385736
49:39.4,0.004457812,-0.006496563,-0.010108559,-0.001253235
49:49.0,0.00779849,0.006416867,0.014579052,0.01151021
49:58.6,0.006063477,-0.016991766,0.00811355,0.003052457
50:08.2,-0.007886303,-0.006525197,-0.008082356,0.005481962
50:17.8,-0.008777268,-0.009375411,-250.000952,-0.012307826
50:27.4,0.004231489,-250.0035723,0.003042126,0.011268863
50:37.0,0.002005079,-250.0067938,-0.001817148,0.001016813
50:46.6,-0.022947509,0.002357287,-0.000811906,-0.010346603
50:56.2,-0.02011404,-0.00294638,0.00290955,250.0113486
51:05.8,-0.007159167,-0.01716095,-250.0042468,-0.007122321
51:15.4,0.002920925,0.004405181,0.015735547,0.009081
51:25.0,-0.004965382,-0.019384949,0.018938452,-0.007744304
51:34.6,0.015288294,0.005225031,-0.01277425,-0.018413753
51:44.2,0.006754998,-0.005898782,0.001381753,-0.005887744
51:53.8,0.005606889,-0.00404751,0.010852524,0.009760293
52:03.4,0.014136479,0.004257612,-0.003106549,0.003143581
52:13.0,-0.00945245,-0.009827138,0.008451269,250.0027264
52:22.6,0.001716419,-0.007872509,0.013173408,-0.000284202
52:32.3,-0.005648653,250.0094324,0.016722754,-0.014545463
52:41.9,-0.019073171,-0.005585453,-0.000290278,-0.014451541
52:51.5,-250.0075304,0.027216223,-0.008058747,-0.001791536
53:01.1,-0.002158485,0.000911386,0.011194069,0.003793463
53:10.7,0.000274319,0.004164449,0.00523471,0.002517443
53:20.3,0.024286261,0.021436998,0.003323449,-0.023252966
53:29.9,0.007299041,0.013023042,-0.000807706,0.019297362
53:39.5,-0.007726725,-0.004974748,-0.00832038,250.0012436
53:49.1,0.000104976,0.009868577,0.001954203,0.008228592
53:58.7,-0.004412441,0.009830129,0.000834984,-0.003469424
54:08.3,-0.00974091,0.018228775,0.015851769,0.00193603
54:17.9,-0.001386925,0.016111473,0.005837834,-0.021235014
54:27.5,0.001565026,0.009246777,0.011139258,0.009253852
54:37.1,0.002402216,-0.012968995,0.000847225,0.010524239
54:46.7,0.01134005,-250.0016011,-0.015110002,0.005526773
54:56.3,0.007150189,-0.012565429,-250.005906,-0.005868217
55:05.9,-0.016079941,0.003165595,0.009011376,-0.005533633
55:15.5,0.028361318,0.000369037,0.004354985,0.001131042
55:25.1,0.025154068,-0.004027584,-0.011877602,-0.003688562
55:34.7,0.012246543,-250.0102494,-0.004537888,-0.001914166
55:44.3,0.001034035,0.001467818,0.009248432,-0.00760458
55:53.9,-0.010442628,-0.014853139,0.001880648,0.007123637
56:03.5,0.002799141,0.016357826,0.00130812,0.00768436
56:13.1,0.009163638,0.012216475,0.01824446,0.00675962
56:22.7,-0.011566963,-0.009577847,0.001300716,-0.007501332
56:32.3,0.005679641,-0.009543773,0.001306811,-0.009800803
56:41.9,0.011825282,0.002418133,250.0052445,-250.0016657
56:51.5,0.015292191,-0.000147146,-0.002007576,0.00439697
57:01.1,0.001576411,0.018951931,-0.002708486,0.001415032
57:10.7,-0.001859333,0.010412957,0.004497384,-0.005439537
57:20.3,-0.001075908,0.003971318,0.002273511,-0.00114153
57:29.9,0.001658455,0.005997363,-0.014644124,0.013685095
57:39.6,0.002621742,-0.00312688,-0.005189376,-0.017678362
57:49.2,-0.00168257,-0.021796279,-250.0045573,-0.010147705
57:58.8,-250.0074745,-0.001955665,0.004733628,0.005716294
58:08.4,-0.001765643,0.002383067,0.007902018,0.008879771
58:18.0,0.012770067,0.006440903,0.003313436,0.00037239
58:27.6,-0.010961985,-0.00993339,0.014529872,-0.002299895
58:37.2,0.004758193,0.000978342,-0.000700529,0.015771727
58:46.8,0.005325378,0.00219775,-0.008457672,0.000874512
58:56.4,0.005735928,0.005133724,0.005952209,0.010152213
59:06.0,0.020573502,250.0033072,-0.005645937,-0.015865275
59:15.6,0.004703945,0.009608097,-0.010440479,0.004113007
59:25.2,0.005528865,-0.003762141,0.011736848,0.0054921
59:34.8,0.000537086,0.000832881,0.014993913,250.0039524
59:44.4,-0.014101031,0.007122093,-0.004316473,0.004404492
59:54.0,-0.002259833,-0.002748044,-0.003949699,0.004807115
00:03.6,-0.00957693,0.002409273,0.013455737,2.50E-05
00:13.2,-0.010379358,-250.0034132,-0.001417511,-0.000264999
00:22.8,-0.017129844,-0.019118521,-0.004401798,0.011126291
00:32.4,0.003847827,-0.004682653,-0.008425476,0.00473991
00:42.0,-0.013179197,-0.021655543,0.007007357,0.000192437
00:51.6,-0.017493907,0.006907023,0.01377143,0.014241887
01:01.2,-0.011635322,0.007659261,-0.002278381,-0.010075499
01:10.8,0.006499462,-5.18E-05,-0.008707176,-0.003234304
01:20.4,-250.009016,0.015740546,-0.012457278,0.000337186
01:30.0,0.019707571,0.008564662,0.004960067,-0.001231428
01:39.6,-0.004559501,-0.012661847,-0.004672884,0.001048216
01:49.2,-0.002978332,0.012893603,-0.018564971,0.009577597
01:58.8,0.006656788,-0.008762262,0.000249642,0.001462139
02:08.4,0.000567142,0.012507178,-0.003438132,-0.021660451
02:18.0,-0.005746052,-0.011214792,0.008653995,0.020875792
02:27.6,0.004529128,-0.00347414,-0.012850872,0.007046757
02:37.3,0.002475853,0.003177497,250.0066843,-0.003848797
02:46.9,0.00482782,0.00240611,0.001740952,0.001827046
02:56.5,-0.010370608,0.020370617,-0.002342787,0.000308575
03:06.1,-0.022607329,0.011091468,-0.008735692,-0.001454075
03:15.7,-0.002473963,-0.002546091,0.000242584,0.002791793
03:25.3,0.004041071,-0.013195627,-0.00616071,0.010693161
03:34.9,0.005237543,-0.014507557,0.00693923,0.004384352
03:44.5,0.005104926,0.019187782,0.004380328,0.010181452
03:54.1,-3.65E-05,0.017562622,-0.006724225,-0.005189052
04:03.7,-0.003442024,0.022016365,-0.011612664,-0.003349222
04:13.3,-0.012096719,-0.018239828,0.006977195,0.003228646
04:22.9,-0.011929179,0.001841043,-0.017506527,0.004129942
04:32.5,0.002103292,-0.006263661,-0.013929283,-0.002945577
04:42.1,0.006469426,0.010756949,-0.001387056,-0.011044784
04:51.7,0.005332958,0.013640146,-0.01283552,0.003437457
05:01.3,0.00851943,0.011633246,-0.002018538,0.009655207
05:10.9,-0.014886093,-0.006822887,0.001914382,0.00850161
05:20.5,-0.003232233,-0.007342002,-0.003663484,250.011481
05:30.1,-0.004136877,0.011441188,3.50E-05,0.008809266
05:39.7,0.009998885,-0.010344153,0.009291299,-0.008979057
05:49.3,0.004278028,-0.001245845,-0.029016672,-0.001380109
05:58.9,0.003627869,-0.001780037,0.01046177,0.001575205
06:08.5,0.008926008,-0.003303786,0.004313591,0.000475529
06:18.1,0.010767118,0.003379184,0.00912571,0.005422613
06:27.7,-0.001543032,-0.002369041,-0.005590825,0.014097204
06:37.3,0.00558251,-0.00350509,-0.007726797,-0.00395325
06:46.9,0.002475073,-0.020213216,0.014482327,0.011165433
06:56.5,-0.000657899,-0.009117206,0.013380072,0.003758741
07:06.1,0.005788163,-0.00801304,-0.008331415,-0.001672836
07:15.7,0.006444082,-0.00478115,-250.0195535,0.008385057
07:25.3,0.003066318,-0.01068109,0.016218275,-0.001916718
07:35.0,-0.012512797,0.005153896,0.001513847,0.007887559
07:44.6,-0.006108893,-0.000574056,-6.76E-05,-0.007354102
07:54.2,0.001911434,0.008567983,-0.000144473,0.004657903
08:03.8,0.00153974,-0.00273864,0.007578241,0.01024478
08:13.4,0.00305552,-0.011580456,0.007723414,-0.005847044
08:23.0,0.0038114,0.005673101,0.011530724,-0.013731422
08:32.6,-0.006752207,-0.013718345,-0.004953857,-0.019410108
08:42.2,0.004226821,-0.004994098,0.009482685,0.000578176
08:51.8,2.53E-05,-250.0081638,0.002166724,0.001635461
09:01.4,0.001222099,-0.016852438,0.007500305,0.003315796
09:11.0,0.005327461,0.008294746,-0.015757556,0.006669455
09:20.6,-0.00796941,0.002165117,-0.012083684,0.008168363
09:30.2,-0.013850555,0.004245868,0.005180752,-250.0178545
09:39.8,-0.02554815,-0.013636463,-0.001901582,-0.0035755
09:49.4,0.007939329,-0.012541484,0.006435254,-0.008472852
09:59.0,-0.001565138,0.005171745,-0.017372545,-0.002262938
10:08.6,-0.008911194,-0.000701178,-0.015044007,-0.010033827
10:18.2,-0.030946974,-0.001535083,-0.012511632,-0.013989752
10:27.8,-0.004371701,0.000543361,0.013016424,-0.013236165
10:37.4,-0.011376665,0.00091236,0.015699458,250.0093821
10:47.0,-0.004127397,-0.015940545,250.0160941,0.014203849
10:56.6,0.003253738,0.005219603,0.007854419,-0.001848927
11:06.2,0.015154405,0.001046255,-0.007865354,-0.007622345
11:15.8,0.008493802,250.00491,0.009936172,0.001183056
11:25.4,-250.0028303,0.019695527,0.007438777,-0.006869546
11:35.0,-0.004222965,-250.0017621,-0.009086734,0.006034225
11:44.6,0.007255261,-0.015515906,0.007548702,0.00348238
11:54.2,-0.004437903,-0.013276546,0.009331861,0.009729347
12:03.8,0.009395021,-0.008680193,0.000702988,-0.001578336
12:13.4,-0.000825454,0.020667487,0.003922075,-0.003441432
12:23.0,-0.002606106,0.004019871,-0.004381794,0.001601793
12:32.7,0.0023143,-0.003023159,0.009053179,0.015887028
12:42.3,0.015364634,0.01531411,-0.000807483,0.002986507
12:51.9,-0.000351222,-0.00322138,0.000294313,-0.01291866
13:01.5,-0.009627333,-0.008128579,-0.013350923,0.006176442
13:11.1,-0.010159995,-0.004923835,-0.01370848,-0.019497539
13:20.7,-0.002031295,0.014205506,-0.002868522,0.005783976
13:30.3,0.015276478,0.000883239,0.010685579,-0.010229254
13:39.9,-0.011419519,0.006244365,-0.015326474,-0.005675451
13:49.5,0.001060485,-0.009299041,-0.018178918,-0.009668839
13:59.1,-0.007962188,0.015943588,-0.009360573,0.000537107
14:08.7,-0.000278431,-0.017105397,-0.003249406,0.007508964
14:18.3,0.005001465,-0.003032193,0.018628536,-0.001699713
14:27.9,0.000838707,0.010885919,0.002691631,-0.0029031
14:37.5,0.002430199,-0.002918086,0.011304444,-0.005569479
14:47.1,-0.000772991,0.005864621,0.003315272,0.002909937
14:56.7,0.002855129,0.000767704,-0.000592227,-0.010867519
15:06.3,-0.006411157,0.000682226,0.007306301,0.006852454
15:15.9,0.009476878,0.009866226,0.004423471,-0.007834566
15:25.5,-0.012014002,-0.018833607,0.009144771,-0.008037541
15:35.1,-0.007730115,0.012901035,0.004137738,-0.002071489
15:44.7,-0.01379797,-0.002182716,-0.013337845,0.00468666
15:54.3,-0.006290505,0.008144338,-0.010134323,-0.004535171
16:03.9,0.010307237,0.000533599,-0.018645489,-0.009302681
16:13.5,-0.006795004,-0.016401763,-0.009846797,-0.017645009
16:23.1,-0.00367613,-0.008559891,0.010519194,0.007447704
16:32.7,-0.009030526,0.001536881,-0.008727893,0.002595984
16:42.3,0.008494544,-0.008606796,0.009235599,-0.000430474
16:51.9,0.004455313,0.00790733,0.000247497,0.010272119
17:01.5,-0.010853511,250.0008218,-0.011307321,0.008643826
17:11.1,0.002976169,-0.017833312,0.003315708,0.01324947
17:20.7,-0.000628402,250.0245149,0.003355871,0.000857189
17:30.3,0.016350124,-250.0034916,0.005292459,-250.0048995
17:40.0,-0.009781134,-0.003723521,0.019403055,-0.000317146
17:49.6,-0.003842886,-0.003947115,0.0042082,0.001302254
17:59.2,-0.015436998,-0.001289288,0.003659004,-0.004094455
18:08.8,0.000228882,0.015093878,-0.010493737,0.010162794
18:18.4,-0.007487951,-0.00954274,0.008499755,0.000202424
18:28.0,-0.0171382,-0.023693165,-0.010023035,-0.009273504
18:37.6,-0.015136795,-250.0132158,-0.00177373,-0.017883208
18:47.2,-0.008449587,0.002505761,-0.016485557,-0.010670606
18:56.8,250.0005404,-0.002366563,0.006616903,0.004238982
19:06.4,-0.007515234,-0.018888751,-0.0042162,0.007908717
19:16.0,0.011225732,0.000971554,0.009898102,0.009876172
19:25.6,0.001385807,-0.017166814,-0.00155669,0.003076953
19:35.2,-0.00195262,0.003002049,-0.00742343,-0.008785315
19:44.8,-0.001630606,0.004045464,-0.000158903,0.002720499
19:54.4,0.003407135,-0.008918365,-0.008066917,0.000891786
20:04.0,-0.004371667,0.009452171,0.015561716,0.014957173
20:13.6,-0.005216508,-0.001916888,-0.015031179,0.01797075
20:23.2,0.007984,0.01679602,0.006528182,-0.001475563
20:32.8,-0.003179147,-0.003157878,0.008125792,0.009867363
20:42.4,-0.008065683,-0.01236362,-0.010961555,0.00096035
20:52.0,-0.009071998,0.001819733,0.006699351,-0.003924892
21:01.6,0.001728138,250.0067734,-0.002780472,-0.004507766
21:11.2,0.011587057,-0.006163874,0.013750263,-0.002897735
21:20.8,-0.005970084,0.004375395,0.015584591,0.002571779
21:30.4,0.002282441,-0.003662003,0.020669742,-0.000154407
21:40.0,-0.013018998,-0.006759604,0.010276241,0.015339862
21:49.6,0.001452225,0.002679908,-0.004403598,-0.003668876
21:59.2,0.003418487,-0.003904732,0.007138241,0.003689318
22:08.8,-0.015042708,-0.010306614,-0.009456905,-0.012611076
22:18.4,0.016128977,0.004293368,0.000875698,0.007796828
22:28.0,-0.004648697,-0.008130181,-0.003657832,-0.001470437
22:37.7,-0.009763616,-0.005555105,0.003613844,-0.014845076
22:47.3,0.021851162,0.005142424,0.02179837,-0.005581033
22:56.9,0.00159788,-0.006144651,-0.003758608,-0.003698345
23:06.5,-250.0060735,0.006374426,0.001606033,-0.00060708
23:16.1,-0.009980606,-0.022636057,-0.00807385,0.012469433
23:25.7,0.005300593,250.000603,0.00558443,0.016355362
23:35.3,0.007830154,0.004293387,-0.000878095,0.005648248
23:44.9,250.0058245,0.006910024,0.013179451,250.0008381
23:54.5,0.001813129,0.010978164,0.009350929,-0.002901879
24:04.1,8.36E-05,-0.01337803,0.001753575,-0.027691414
24:13.7,0.002359562,-0.020440461,0.007509499,-0.00166454
24:23.3,-0.006416308,-0.012382972,0.009929452,250.0173055
24:32.9,-0.003671134,-0.002142564,-0.018912531,-0.005413356
24:42.5,-0.011965854,-0.00365067,-0.010032118,0.004009467
24:52.1,-0.005768433,0.003893151,-250.0066534,0.013578335
25:01.7,0.001154913,0.003282583,0.001175986,-0.003425024
25:11.3,0.007294728,0.000496661,-0.013495909,0.012524666
25:20.9,0.006888532,-0.007971308,-0.002942822,0.01088438
25:30.5,-0.005659441,0.018608234,0.004727848,0.005456163
25:40.1,0.011494745,0.004131687,-0.018572859,-0.000466681
25:49.7,-0.002932494,-0.006611921,-0.006159446,-0.011537613
25:59.3,-0.006862894,0.002577534,-0.010706116,0.016701807
26:08.9,0.010100741,-0.024543926,-0.011655996,0.012676396
26:18.5,0.003863614,-0.007444803,0.006570752,-0.005726604
26:28.1,0.003084237,-0.01118657,-0.019255583,-0.009430803
26:37.7,-0.021623934,-0.007289241,-0.011120635,0.007407142
26:47.3,0.008055295,-0.007739984,0.011586356,-0.01347703
26:56.9,-0.000214606,0.009109694,-0.003823021,0.010193972
27:06.5,0.012052041,0.005049288,0.007436811,-0.006026471
27:16.1,0.006583202,-0.017974641,-0.002012392,0.01319076
27:25.7,-0.008015563,0.001891757,0.006541669,-0.012650464
27:35.4,-0.012074901,-0.004960245,-0.01116965,-0.004323879
27:45.0,-0.016915081,-0.015017918,-0.01040717,0.00664057
27:54.6,0.013847109,0.02801988,-0.012978374,-0.004006372
28:04.2,0.012738435,-0.005654475,-0.011652431,0.007948994
28:13.8,-0.003749426,0.01008745,-0.01050449,0.016687495
28:23.4,-0.003770654,-0.014814,0.00433282,250.0006904
28:33.0,-0.013291941,0.000699378,0.003262131,-250.0128683
28:42.6,0.003347876,0.011613119,0.013162567,-0.013952465
28:52.2,0.003167341,-0.00896641,0.006857082,0.015160253
29:01.8,0.012803178,-0.015305331,-0.007638788,-0.003587288
29:11.4,-0.005707617,0.000838644,0.014699053,-0.000694927
29:21.0,-0.002860929,-0.001780999,-0.000993269,0.00395667
29:30.6,0.002402452,0.013460014,-0.002266157,0.008772735
29:40.2,0.011884243,0.01220781,-0.003833492,-0.006033399
