Prospect_ID,Campaign_ID,Company,Job_Title,Score,Source,Lead_Status
18464400,2013,Circuit City,VP of Business,67,Email,Open
18755098,2004,Polymeris,Contingent Worker,82,Facebook,Open
18760089,2013,Marxel,Procurement Manager,51,Facebook,Qualified
18907319,2016,Polymeris,Manager of Business Development,82,Twitter,Contacting
18971243,2016,Regalchain,Director of Marketing,52,Website,Closed
18944629,2005,Landon's  ,Head of Learning and Development,69,Facebook,Closed
18309664,2004,WestLand's Incorporated,Head of Human Resources,63,Website,Contacting
18632502,2000,Bryxham,Chief of Digital Marketing,50,Instagram,Closed
18383214,2005,Lexinton Rig Inc,VP of Business,85,Facebook,Qualified
18326768,2005,Marxel,Head of Human Resources,42,LinkedIn,Qualified
18539422,2013,Bryxham,President,73,Email,Closed
18437631,2009,Regalchain,Head of Human Resources,43,Webinar,Closed
18313819,2000,Lexinton Rig Inc,Head of Learning and Development,43,Twitter,Qualified
18603142,2001,Polymeris,Contingent Worker,40,Facebook,Closed
18785743,2004,Circuit City,Head of Learning and Development,80,Email,Open
18895376,2019,Landon's  ,Contingent Worker,88,Twitter,Open
18520457,2009,WestLand's Incorporated,CEO,54,Webinar,Closed
18383230,2016,Bryxham,Financial Analyst,76,Website,Qualified
18997089,2009,Gooyer,Procurement Manager,74,Instagram,Contacting
18677129,2019,Circuit City,VP of Daily Operations,41,Instagram,Contacting
18966939,2016,Polymeris,Senior Director of B2B Marketing,97,Facebook,Qualified
18885215,2019,Marxel,President,57,Twitter,Qualified
18215954,2016,Regalchain,Business Analyst,77,Email,Qualified
18216475,2005,Marxel,Financial Analyst,83,Instagram,Closed
18699879,2016,Marxel,Data Scientist,96,Email,Open
18464862,2019,Brock Tech,Business Analyst,97,Instagram,Contacting
18620427,2013,Brock Tech,President,67,LinkedIn,Contacting
18354073,2009,Gooyer,Financial Analyst,97,Email,Qualified
18431183,2009,Brock Tech,Business Analyst,82,Facebook,Open
18331555,2005,Circuit City,VP of Business,97,Email,Closed
18430758,2009,Regalchain,Procurement Manager,89,LinkedIn,Closed
18631570,2019,HeidieX,Contingent Worker,49,LinkedIn,Closed
18309682,2019,WestLand's Incorporated,VP of Daily Operations,85,LinkedIn,Closed
18856864,2001,Circuit City,Data Scientist,46,Twitter,Contacting
18706942,2001,Circuit City,Contingent Worker,40,Webinar,Open
18391771,2016,Regalchain,CEO,50,Webinar,Closed
18934779,2005,Circuit City,Manager of Business Development,60,Instagram,Closed
18607121,2019,WestLand's Incorporated,Director of Marketing,37,LinkedIn,Contacting
18204110,2004,HeidieX,Head of Learning and Development,42,Twitter,Closed
18990555,2013,Lexinton Rig Inc,VP of Daily Operations,84,Facebook,Contacting
18346614,2016,Regalchain,Data Scientist,36,Twitter,Contacting
18315300,2009,Gooyer,Manager of Business Development,47,Webinar,Closed
18182869,2001,Marxel,Contingent Worker,92,Twitter,Closed
18867238,2004,Bryxham,Senior Director of B2B Marketing,73,Twitter,Contacting
18486152,2005,Landon's  ,VP of Daily Operations,43,LinkedIn,Qualified
18275641,2001,Bryxham,President,89,Email,Open
18449235,2013,Marxel,Data Scientist,77,Twitter,Qualified
18167291,2000,Polymeris,President,56,Facebook,Qualified
18216858,2013,Circuit City,Data Scientist,95,Website,Open
18975499,2000,Lexinton Rig Inc,Senior Director of B2B Marketing,43,LinkedIn,Qualified
18763577,2016,HeidieX,Data Scientist,86,Instagram,Closed
18965429,2005,Landon's  ,President,66,Instagram,Qualified
18670976,2019,Gooyer,Financial Analyst,44,Facebook,Open
18536838,2019,Lexinton Rig Inc,Business Analyst,49,Email,Open
18989314,2016,Gooyer,Business Analyst,82,Twitter,Open
18970044,2019,Landon's  ,Manager of Business Development,36,Instagram,Qualified
18142506,2016,Landon's  ,Contingent Worker,65,LinkedIn,Qualified
18682978,2016,Landon's  ,VP of Business,48,Instagram,Qualified
18195441,2004,HeidieX,VP of Daily Operations,70,LinkedIn,Qualified
18367781,2016,Circuit City,Procurement Manager,93,Twitter,Contacting
18693312,2013,HeidieX,Business Analyst,67,Webinar,Contacting
18595293,2000,Brock Tech,VP of Daily Operations,50,Facebook,Contacting
18213089,2009,Brock Tech,VP of Daily Operations,57,Instagram,Contacting
18929712,2001,Circuit City,Director of Marketing,78,Instagram,Contacting
18371226,2009,Regalchain,Director of Marketing,61,Email,Closed
18857092,2004,WestLand's Incorporated,Chief of Digital Marketing,77,Webinar,Closed
18666777,2005,Lexinton Rig Inc,Data Scientist,80,LinkedIn,Open
18236476,2019,Circuit City,Contingent Worker,77,Webinar,Open
18312361,2005,Lexinton Rig Inc,President,36,Website,Open
18721001,2019,Brock Tech,Head of Learning and Development,91,LinkedIn,Open
18903529,2001,Polymeris,Head of Human Resources,76,Facebook,Open
18789597,2001,Lexinton Rig Inc,Manager of Business Development,53,Webinar,Open
18756556,2016,Circuit City,Contingent Worker,95,Email,Open
18424882,2016,Myxable Co.,Contingent Worker,95,Webinar,Open
18689782,2019,WestLand's Incorporated,VP of Daily Operations,49,Website,Contacting
18149364,2005,Regalchain,Data Scientist,77,Twitter,Qualified
18243102,2000,WestLand's Incorporated,Data Scientist,49,LinkedIn,Closed
18781925,2001,Regalchain,Senior Director of B2B Marketing,80,Website,Closed
18918715,2000,Landon's  ,VP of Business,87,Website,Open
18502522,2004,Landon's  ,VP of Business,64,LinkedIn,Qualified
18236508,2009,Regalchain,Manager of Business Development,42,Email,Open
18983215,2004,Marxel,Head of Human Resources,97,Instagram,Qualified
18174809,2016,Gooyer,VP of Daily Operations,88,LinkedIn,Contacting
18212235,2016,Circuit City,Head of Human Resources,56,Website,Open
18400584,2013,WestLand's Incorporated,President,84,Webinar,Closed
18816010,2001,Bryxham,Head of Human Resources,51,Facebook,Qualified
18548534,2004,Landon's  ,Manager of Business Development,65,LinkedIn,Qualified
18366494,2000,Landon's  ,Head of Learning and Development,64,Instagram,Contacting
18164387,2016,Lexinton Rig Inc,Head of Learning and Development,64,Website,Qualified
18986819,2001,Brock Tech,Chief of Digital Marketing,91,Facebook,Contacting
18918590,2013,Regalchain,VP of Business,78,Website,Qualified
18358024,2009,Bryxham,Manager of Business Development,50,Website,Contacting
18988155,2013,Polymeris,Financial Analyst,87,LinkedIn,Open
18589628,2005,Brock Tech,Business Analyst,50,Twitter,Contacting
18702667,2001,Lexinton Rig Inc,Business Analyst,80,Twitter,Closed
18307118,2005,Myxable Co.,Business Analyst,58,Email,Open
18277375,2001,Brock Tech,Business Analyst,75,Email,Qualified
18309743,2005,Gooyer,VP of Business,84,Instagram,Qualified
18774318,2016,Polymeris,Procurement Manager,51,Facebook,Qualified
18666180,2005,Gooyer,VP of Daily Operations,92,Website,Closed
18767579,2016,Gooyer,Senior Director of B2B Marketing,53,LinkedIn,Contacting
18145849,2005,Circuit City,Financial Analyst,93,Webinar,Open
18521921,2019,Lexinton Rig Inc,Contingent Worker,50,Twitter,Contacting
18702940,2001,Circuit City,Chief of Digital Marketing,92,Webinar,Qualified
18449191,2009,Marxel,Procurement Manager,74,LinkedIn,Qualified
18518380,2004,Marxel,Manager of Business Development,86,Email,Contacting
18429578,2013,Brock Tech,Contingent Worker,60,Twitter,Qualified
18394306,2009,Polymeris,President,66,Facebook,Contacting
18880911,2009,Myxable Co.,Business Analyst,89,Facebook,Closed
18598064,2001,Circuit City,Head of Human Resources,50,Twitter,Qualified
18800129,2016,Bryxham,Data Scientist,55,Instagram,Open
18321924,2000,Circuit City,Senior Director of B2B Marketing,83,Website,Open
18449208,2016,Regalchain,Senior Director of B2B Marketing,48,LinkedIn,Contacting
18914077,2009,Myxable Co.,Head of Human Resources,74,Email,Contacting
18851624,2000,HeidieX,Data Scientist,81,Website,Contacting
18875055,2009,Circuit City,Manager of Business Development,40,LinkedIn,Closed
18438748,2005,Polymeris,Head of Learning and Development,82,Webinar,Qualified
18459558,2004,Polymeris,Data Scientist,85,Facebook,Qualified
18629021,2016,HeidieX,Head of Learning and Development,79,Instagram,Qualified
18410848,2000,Gooyer,VP of Business,66,LinkedIn,Qualified
18747776,2016,Marxel,Head of Learning and Development,52,Instagram,Qualified
18754671,2001,Polymeris,Contingent Worker,88,Website,Qualified
18793555,2004,Gooyer,Senior Director of B2B Marketing,53,Email,Open
18464108,2004,WestLand's Incorporated,CEO,77,Email,Open
18755899,2005,Bryxham,Financial Analyst,61,Instagram,Contacting
18469550,2013,HeidieX,Contingent Worker,45,LinkedIn,Closed
18304316,2013,Circuit City,VP of Business,81,Webinar,Qualified
18807781,2004,Lexinton Rig Inc,VP of Business,94,Website,Qualified
18991306,2000,Lexinton Rig Inc,VP of Daily Operations,91,LinkedIn,Closed
18752532,2016,Myxable Co.,Head of Human Resources,56,LinkedIn,Qualified
18352996,2013,Lexinton Rig Inc,Head of Human Resources,46,Email,Contacting
18222463,2016,Lexinton Rig Inc,Business Analyst,53,Webinar,Closed
18769485,2005,Bryxham,VP of Business,66,Facebook,Open
18417538,2000,HeidieX,VP of Daily Operations,59,LinkedIn,Open
18693527,2004,Lexinton Rig Inc,Data Scientist,85,Webinar,Qualified
18506488,2001,Myxable Co.,President,55,Twitter,Open
18487045,2005,Lexinton Rig Inc,Head of Learning and Development,58,LinkedIn,Qualified
18573213,2009,HeidieX,Head of Human Resources,85,Webinar,Open
18462839,2001,Brock Tech,Procurement Manager,48,Email,Open
18790841,2009,Circuit City,Data Scientist,88,Webinar,Qualified
18301606,2000,Brock Tech,Contingent Worker,64,LinkedIn,Closed
18195729,2004,Polymeris,Financial Analyst,78,Instagram,Closed
18514954,2005,HeidieX,Contingent Worker,88,Twitter,Closed
18619167,2016,Brock Tech,CEO,41,Instagram,Contacting
18443890,2016,WestLand's Incorporated,VP of Daily Operations,73,Facebook,Open
18699843,2019,Myxable Co.,Director of Marketing,93,Instagram,Qualified
18800030,2001,HeidieX,Business Analyst,40,Instagram,Closed
18750457,2013,WestLand's Incorporated,Head of Human Resources,88,Instagram,Open
18649026,2004,HeidieX,Contingent Worker,44,LinkedIn,Closed
18774732,2005,Lexinton Rig Inc,Head of Learning and Development,49,Email,Open
18990251,2013,WestLand's Incorporated,Data Scientist,76,LinkedIn,Contacting
18382607,2004,Bryxham,Contingent Worker,55,Webinar,Contacting
18321279,2001,Bryxham,VP of Daily Operations,90,Email,Open
18710787,2001,Circuit City,Chief of Digital Marketing,93,LinkedIn,Closed
18852150,2004,WestLand's Incorporated,Director of Marketing,50,LinkedIn,Qualified
18448448,2000,Landon's  ,Contingent Worker,96,Instagram,Qualified
18432698,2001,Brock Tech,Manager of Business Development,79,Facebook,Qualified
18142012,2013,Brock Tech,Director of Marketing,90,Instagram,Closed
18310329,2016,Brock Tech,Chief of Digital Marketing,53,Email,Contacting
18788698,2009,Circuit City,President,85,LinkedIn,Qualified
18602924,2004,Regalchain,Manager of Business Development,57,Email,Contacting
18211262,2009,WestLand's Incorporated,Contingent Worker,54,Website,Qualified
18458761,2005,Lexinton Rig Inc,President,50,Email,Open
18420681,2000,Bryxham,Data Scientist,86,Webinar,Open
18930523,2005,Circuit City,Manager of Business Development,78,Webinar,Qualified
18687491,2009,Brock Tech,VP of Business,81,Webinar,Open
18163681,2001,WestLand's Incorporated,Head of Learning and Development,90,Email,Open
18851473,2004,Regalchain,VP of Daily Operations,73,Webinar,Qualified
18198270,2019,Brock Tech,Head of Human Resources,77,Twitter,Qualified
18956653,2005,Polymeris,Senior Director of B2B Marketing,42,Twitter,Contacting
18697433,2009,Bryxham,Procurement Manager,83,Twitter,Closed
18783598,2009,Landon's  ,Manager of Business Development,36,LinkedIn,Contacting
18996137,2005,Landon's  ,Contingent Worker,89,Webinar,Open
18438030,2019,Circuit City,Business Analyst,61,LinkedIn,Contacting
18464444,2009,Myxable Co.,President,94,Facebook,Qualified
18953853,2019,Brock Tech,President,80,Webinar,Open
18421377,2000,Myxable Co.,Contingent Worker,92,Webinar,Contacting
18693476,2004,Gooyer,Head of Human Resources,36,Instagram,Open
18464899,2016,Brock Tech,Contingent Worker,65,Instagram,Contacting
18855592,2019,Lexinton Rig Inc,Head of Human Resources,39,LinkedIn,Closed
18334099,2004,WestLand's Incorporated,Data Scientist,72,LinkedIn,Contacting
18360214,2013,Regalchain,Financial Analyst,49,Twitter,Qualified
18951707,2013,Myxable Co.,Senior Director of B2B Marketing,51,Twitter,Closed
18218250,2016,WestLand's Incorporated,Head of Learning and Development,94,Twitter,Open
18311342,2000,Myxable Co.,Senior Director of B2B Marketing,38,Webinar,Qualified
18823236,2001,Brock Tech,VP of Daily Operations,79,LinkedIn,Open
18272714,2000,Brock Tech,Data Scientist,97,Webinar,Open
18857982,2004,WestLand's Incorporated,President,67,Webinar,Contacting
18318785,2013,Regalchain,Procurement Manager,84,Website,Closed
18829891,2005,Polymeris,Contingent Worker,64,Instagram,Closed
18676853,2016,Polymeris,Head of Learning and Development,75,Facebook,Closed
18183312,2013,Bryxham,President,56,Facebook,Closed
18769041,2013,Marxel,VP of Business,43,Facebook,Contacting
18897114,2001,Circuit City,Chief of Digital Marketing,85,Website,Closed
18372791,2001,Polymeris,Business Analyst,68,Twitter,Qualified
18467495,2019,Brock Tech,Chief of Digital Marketing,82,Twitter,Qualified
18269927,2001,Circuit City,Data Scientist,39,Twitter,Contacting
18258334,2000,Polymeris,Procurement Manager,59,Facebook,Open
18812949,2013,WestLand's Incorporated,VP of Daily Operations,79,Twitter,Contacting
18322895,2019,Bryxham,VP of Business,56,Email,Closed
18716084,2009,Regalchain,VP of Daily Operations,93,Instagram,Contacting
18154562,2000,Bryxham,VP of Daily Operations,39,Website,Contacting
18201791,2009,Gooyer,Head of Learning and Development,45,Facebook,Qualified
18861740,2016,WestLand's Incorporated,Senior Director of B2B Marketing,64,LinkedIn,Contacting
18762460,2004,Circuit City,VP of Business,75,Webinar,Open
18978771,2009,Myxable Co.,Procurement Manager,66,Facebook,Qualified
18796021,2001,WestLand's Incorporated,Head of Learning and Development,48,Email,Open
18935567,2004,Lexinton Rig Inc,VP of Daily Operations,53,Email,Contacting
18274156,2009,Marxel,Head of Human Resources,45,LinkedIn,Open
19007646,2009,Gooyer,VP of Business,95,Twitter,Closed
18668852,2000,Polymeris,Contingent Worker,37,LinkedIn,Closed
18315281,2009,Bryxham,President,68,LinkedIn,Closed
18398290,2013,Landon's  ,Data Scientist,49,Instagram,Qualified
18616914,2019,Landon's  ,CEO,37,LinkedIn,Closed
19005453,2013,Gooyer,Procurement Manager,66,Website,Contacting
18509594,2004,Gooyer,Head of Human Resources,67,Twitter,Qualified
18215846,2016,Lexinton Rig Inc,VP of Daily Operations,88,Twitter,Open
18529249,2009,Bryxham,CEO,69,LinkedIn,Qualified
18379715,2005,HeidieX,President,56,Twitter,Contacting
18958186,2001,Circuit City,VP of Daily Operations,50,Facebook,Closed
18178334,2016,Marxel,VP of Daily Operations,88,Twitter,Contacting
18413777,2019,Circuit City,Head of Learning and Development,98,Email,Qualified
18373229,2005,Gooyer,President,67,LinkedIn,Qualified
18943270,2016,HeidieX,Director of Marketing,43,LinkedIn,Closed
18494599,2001,Regalchain,Manager of Business Development,44,Twitter,Contacting
18814426,2000,Polymeris,Director of Marketing,91,Webinar,Qualified
18956212,2004,Gooyer,Head of Human Resources,66,Webinar,Contacting
18355429,2009,Regalchain,Business Analyst,82,Email,Contacting
18831123,2016,WestLand's Incorporated,CEO,72,Instagram,Qualified
18339626,2004,Regalchain,Manager of Business Development,40,Webinar,Qualified
18130482,2005,WestLand's Incorporated,VP of Daily Operations,46,Instagram,Qualified
18270728,2013,Landon's  ,VP of Business,77,Webinar,Open
18476421,2016,HeidieX,CEO,55,Instagram,Closed
18210771,2004,Gooyer,Data Scientist,88,Webinar,Open
18771573,2004,HeidieX,Senior Director of B2B Marketing,65,Twitter,Contacting
18406069,2005,Bryxham,Head of Human Resources,83,Instagram,Open
18138806,2013,Bryxham,Procurement Manager,98,LinkedIn,Qualified
18287158,2005,Circuit City,Chief of Digital Marketing,96,Instagram,Open
18255791,2001,HeidieX,President,46,Email,Qualified
18939791,2001,Myxable Co.,Director of Marketing,93,Instagram,Qualified
18378786,2001,Brock Tech,CEO,97,Website,Open
18183371,2001,WestLand's Incorporated,Chief of Digital Marketing,75,Website,Open
18886183,2000,Regalchain,Senior Director of B2B Marketing,97,Email,Qualified
18212116,2000,WestLand's Incorporated,Financial Analyst,74,Instagram,Open
18438676,2001,Polymeris,Senior Director of B2B Marketing,77,Webinar,Qualified
18762403,2009,Lexinton Rig Inc,Head of Learning and Development,40,LinkedIn,Qualified
18544290,2000,Regalchain,Data Scientist,53,Website,Qualified
18314729,2000,HeidieX,Director of Marketing,67,Website,Qualified
18538479,2004,Myxable Co.,President,88,Email,Contacting
18270350,2005,Polymeris,Head of Human Resources,54,Webinar,Closed
19009458,2013,Myxable Co.,Contingent Worker,76,Email,Open
18854645,2005,Bryxham,VP of Business,63,Twitter,Closed
18240109,2016,Brock Tech,Data Scientist,76,Webinar,Qualified
18936473,2000,Lexinton Rig Inc,Director of Marketing,43,Twitter,Closed
18647339,2019,WestLand's Incorporated,CEO,98,Facebook,Open
18836834,2019,Landon's  ,Director of Marketing,90,Facebook,Qualified
18803077,2019,Polymeris,CEO,79,Facebook,Qualified
18755430,2005,Regalchain,President,59,Email,Qualified
18944931,2009,Gooyer,Manager of Business Development,57,Twitter,Closed
18558057,2009,Marxel,Business Analyst,46,LinkedIn,Closed
18721537,2005,Brock Tech,Head of Human Resources,64,LinkedIn,Qualified
18913475,2019,Landon's  ,Manager of Business Development,52,LinkedIn,Closed
18940141,2000,Regalchain,Contingent Worker,57,Facebook,Contacting
18820132,2019,Circuit City,Procurement Manager,98,Website,Closed
18262971,2016,WestLand's Incorporated,Director of Marketing,72,Twitter,Open
18954649,2009,Polymeris,Data Scientist,46,Twitter,Open
18902752,2005,WestLand's Incorporated,Business Analyst,59,Facebook,Qualified
18334722,2005,Myxable Co.,CEO,87,Instagram,Open
19107646,2013,Lexinton Rig Inc,CEO,42,Facebook,Qualified
18688866,2005,Myxable Co.,Manager of Business Development,94,Email,Qualified
18661255,2016,Polymeris,Head of Human Resources,47,Facebook,Qualified
18491654,2009,Landon's  ,Senior Director of B2B Marketing,42,Twitter,Closed
18986896,2001,Bryxham,Senior Director of B2B Marketing,43,Instagram,Qualified
18966555,2009,HeidieX,Head of Learning and Development,38,Facebook,Closed
18845885,2016,Circuit City,Contingent Worker,97,Website,Qualified
18261632,2009,Lexinton Rig Inc,Manager of Business Development,87,Twitter,Closed
18410998,2000,Myxable Co.,Financial Analyst,96,Twitter,Qualified
18386830,2005,Gooyer,Manager of Business Development,89,Instagram,Closed
18132670,2013,Brock Tech,CEO,63,Instagram,Contacting
18868344,2001,Brock Tech,Head of Learning and Development,74,Email,Closed
18443379,2001,WestLand's Incorporated,CEO,96,LinkedIn,Qualified
18961020,2005,Myxable Co.,Head of Learning and Development,50,LinkedIn,Contacting
18418684,2019,HeidieX,Business Analyst,75,Facebook,Contacting
18491973,2000,HeidieX,Director of Marketing,61,Email,Open
18756279,2016,Gooyer,Financial Analyst,91,Website,Open
18515052,2013,Gooyer,Financial Analyst,80,Website,Open
18755497,2016,Gooyer,Business Analyst,59,Website,Contacting
18936731,2009,Polymeris,Business Analyst,47,LinkedIn,Contacting
18226657,2019,Lexinton Rig Inc,Head of Learning and Development,47,LinkedIn,Contacting
18164606,2005,HeidieX,VP of Daily Operations,83,LinkedIn,Open
18793057,2013,Polymeris,Contingent Worker,84,Website,Closed
18917264,2013,Regalchain,President,51,Website,Contacting
18876938,2013,Marxel,Chief of Digital Marketing,43,LinkedIn,Open
18535857,2019,Gooyer,VP of Business,74,Instagram,Open
18709873,2000,Gooyer,Manager of Business Development,65,LinkedIn,Closed
18220312,2000,WestLand's Incorporated,Procurement Manager,91,Email,Closed
18351840,2001,Brock Tech,Data Scientist,51,Facebook,Closed
18259490,2001,Landon's  ,CEO,75,Twitter,Open
18548541,2009,WestLand's Incorporated,Director of Marketing,84,Facebook,Open
18826509,2000,Circuit City,CEO,93,Website,Qualified
18776406,2019,Gooyer,Senior Director of B2B Marketing,50,LinkedIn,Qualified
18279384,2009,Polymeris,Head of Human Resources,59,Email,Open
18308855,2004,Polymeris,Head of Human Resources,52,Website,Contacting
18508194,2001,HeidieX,VP of Business,63,Instagram,Contacting
18796250,2005,Landon's  ,VP of Daily Operations,42,Facebook,Qualified
18769399,2000,HeidieX,Senior Director of B2B Marketing,64,Twitter,Contacting
18729420,2019,HeidieX,President,51,Instagram,Closed
18661193,2005,Regalchain,Manager of Business Development,98,Webinar,Open
18841470,2000,Bryxham,VP of Business,91,Twitter,Qualified
18744742,2005,Polymeris,President,53,LinkedIn,Open
18973813,2000,Lexinton Rig Inc,VP of Business,55,Email,Closed
18186530,2013,Brock Tech,President,57,LinkedIn,Open
18476919,2005,Circuit City,Data Scientist,51,LinkedIn,Qualified
18518288,2000,Brock Tech,Data Scientist,39,Website,Closed
18658045,2019,Lexinton Rig Inc,Business Analyst,85,Webinar,Contacting
18480017,2004,Circuit City,Senior Director of B2B Marketing,97,Twitter,Closed
18239008,2019,Myxable Co.,CEO,63,Instagram,Open
18898994,2004,Myxable Co.,Head of Learning and Development,69,Website,Qualified
18516229,2001,Bryxham,Head of Human Resources,50,Twitter,Closed
18238591,2000,Polymeris,President,49,Instagram,Open
18626579,2005,Lexinton Rig Inc,CEO,56,Twitter,Closed
18530899,2013,HeidieX,Chief of Digital Marketing,67,Webinar,Closed
18550811,2013,Circuit City,Chief of Digital Marketing,40,Email,Contacting
18377193,2005,Bryxham,Manager of Business Development,64,Facebook,Closed
18528262,2000,Circuit City,Business Analyst,56,LinkedIn,Contacting
18813580,2004,Bryxham,President,54,Email,Closed
18189007,2004,Circuit City,VP of Business,61,Facebook,Qualified
18156594,2000,Regalchain,Head of Human Resources,44,Facebook,Qualified
18878030,2013,WestLand's Incorporated,VP of Daily Operations,67,Email,Closed
18741819,2005,Myxable Co.,Financial Analyst,96,LinkedIn,Qualified
18235061,2004,Regalchain,Manager of Business Development,66,Webinar,Open
18779588,2004,Myxable Co.,CEO,86,LinkedIn,Contacting
18876570,2009,Gooyer,Financial Analyst,36,LinkedIn,Qualified
18975284,2009,Marxel,Senior Director of B2B Marketing,61,Website,Open
18972909,2001,Marxel,Director of Marketing,64,Facebook,Contacting
18740967,2009,Polymeris,VP of Business,42,Facebook,Contacting
18328502,2001,Brock Tech,CEO,53,Webinar,Contacting
18902595,2004,HeidieX,Data Scientist,38,Instagram,Contacting
18147353,2004,Gooyer,Manager of Business Development,36,Website,Contacting
18265209,2019,WestLand's Incorporated,Data Scientist,97,Website,Closed
18235172,2016,Lexinton Rig Inc,Head of Human Resources,97,Facebook,Closed
18608252,2019,Landon's  ,CEO,68,Website,Contacting
18466222,2005,Brock Tech,Chief of Digital Marketing,78,Webinar,Open
18233587,2013,Brock Tech,Contingent Worker,42,Email,Contacting
18306662,2009,Lexinton Rig Inc,VP of Business,56,Instagram,Open
18832849,2001,Regalchain,Director of Marketing,56,Webinar,Contacting
18924056,2001,Brock Tech,CEO,46,Twitter,Contacting
18270296,2009,Marxel,Business Analyst,70,Twitter,Qualified
18992136,2000,Myxable Co.,Procurement Manager,61,Website,Qualified
18752860,2009,Myxable Co.,Contingent Worker,90,Instagram,Closed
18171102,2016,Lexinton Rig Inc,VP of Daily Operations,84,Twitter,Qualified
18737039,2000,Myxable Co.,President,97,Instagram,Qualified
18251313,2013,Regalchain,VP of Business,56,Email,Contacting
18360842,2000,Circuit City,Contingent Worker,61,Website,Contacting
18589796,2013,Gooyer,VP of Daily Operations,79,Instagram,Qualified
18822932,2004,Polymeris,Data Scientist,57,LinkedIn,Open
18782227,2019,WestLand's Incorporated,CEO,55,Twitter,Closed
18798506,2016,Marxel,Director of Marketing,94,Website,Contacting
18276335,2016,Circuit City,Senior Director of B2B Marketing,49,LinkedIn,Contacting
18768223,2004,Circuit City,VP of Business,52,Instagram,Closed
18965235,2013,Landon's  ,VP of Business,36,Webinar,Qualified
18644588,2016,Lexinton Rig Inc,VP of Business,83,Webinar,Contacting
18279366,2009,Circuit City,Business Analyst,56,LinkedIn,Contacting
18517400,2005,Polymeris,Senior Director of B2B Marketing,84,Twitter,Open
18448603,2016,Landon's  ,Head of Learning and Development,82,Website,Closed
18871323,2004,Regalchain,VP of Business,36,LinkedIn,Qualified
18816923,2013,Gooyer,Chief of Digital Marketing,36,Facebook,Qualified
18883765,2019,Marxel,Procurement Manager,98,Facebook,Closed
18355904,2001,Bryxham,Financial Analyst,95,Email,Contacting
18614618,2004,Polymeris,VP of Business,42,Instagram,Closed
18929518,2016,Polymeris,Business Analyst,42,Website,Contacting
18525276,2000,Brock Tech,Manager of Business Development,53,Website,Contacting
18746220,2016,Gooyer,Business Analyst,39,Facebook,Open
18886896,2004,Lexinton Rig Inc,VP of Business,60,LinkedIn,Qualified
18563174,2019,Circuit City,VP of Business,79,LinkedIn,Open
18140729,2005,HeidieX,Data Scientist,68,Facebook,Contacting
18830532,2001,HeidieX,Manager of Business Development,76,Twitter,Closed
18671879,2013,Marxel,Manager of Business Development,74,Webinar,Qualified
18996862,2013,Bryxham,Data Scientist,63,Instagram,Qualified
18417123,2013,Circuit City,Financial Analyst,63,Webinar,Open
18382830,2001,Marxel,CEO,98,Email,Contacting
18150115,2001,Myxable Co.,VP of Daily Operations,50,Webinar,Closed
18359992,2016,Myxable Co.,Business Analyst,94,Facebook,Qualified
18140736,2013,Myxable Co.,Business Analyst,38,Facebook,Open
18215779,2001,WestLand's Incorporated,Director of Marketing,85,Facebook,Open
18490790,2005,Brock Tech,Senior Director of B2B Marketing,36,Facebook,Closed
18635562,2016,Polymeris,Data Scientist,36,Facebook,Contacting
18358694,2019,Circuit City,Financial Analyst,90,Instagram,Open
18734836,2013,HeidieX,Senior Director of B2B Marketing,61,Twitter,Open
18497641,2013,Landon's  ,Director of Marketing,82,Facebook,Contacting
18552589,2004,HeidieX,Head of Learning and Development,44,LinkedIn,Contacting
18702463,2013,Gooyer,CEO,72,Website,Qualified
18361451,2004,Landon's  ,Head of Learning and Development,78,Website,Closed
18453738,2019,Brock Tech,Financial Analyst,50,Webinar,Open
18893363,2000,WestLand's Incorporated,Chief of Digital Marketing,56,Webinar,Open
18149365,2019,Regalchain,VP of Daily Operations,55,Instagram,Contacting
18465180,2000,WestLand's Incorporated,President,92,Email,Contacting
18473760,2019,Myxable Co.,Financial Analyst,72,LinkedIn,Contacting
18688321,2000,HeidieX,Head of Learning and Development,61,Facebook,Closed
19008873,2005,Lexinton Rig Inc,Chief of Digital Marketing,46,Instagram,Qualified
18220608,2019,Myxable Co.,Contingent Worker,85,Webinar,Qualified
18528992,2009,Marxel,Procurement Manager,72,Webinar,Closed
18339262,2000,Lexinton Rig Inc,VP of Business,42,Website,Closed
18527199,2000,Landon's  ,Data Scientist,53,Instagram,Open
18420079,2000,Myxable Co.,Senior Director of B2B Marketing,98,Facebook,Qualified
18267668,2016,Landon's  ,Senior Director of B2B Marketing,58,Facebook,Qualified
18684070,2019,Bryxham,Business Analyst,46,Webinar,Open
18979906,2005,Bryxham,Manager of Business Development,49,LinkedIn,Qualified
18131743,2001,Lexinton Rig Inc,Business Analyst,97,LinkedIn,Open
18991103,2016,Bryxham,CEO,80,Email,Closed
18281757,2009,Lexinton Rig Inc,Contingent Worker,68,Website,Qualified
18848898,2013,Gooyer,CEO,47,Email,Open
18667613,2005,Gooyer,Director of Marketing,96,LinkedIn,Qualified
18378192,2005,Regalchain,Procurement Manager,53,Instagram,Contacting
18958081,2019,WestLand's Incorporated,Data Scientist,85,Facebook,Contacting
18376591,2016,Lexinton Rig Inc,Data Scientist,41,Website,Qualified
18494347,2005,Gooyer,VP of Daily Operations,57,Email,Closed
18281264,2001,Myxable Co.,Contingent Worker,75,LinkedIn,Open
